,replacement,config,ipc,instructions,cycles,total_access,total_hit,total_miss,load_access,load_hit,load_miss,rfo_access,rfo_hit,rfo_miss,prefetch_access,prefetch_hit,prefetch_miss,writeback_access,writeback_hit,writeback_miss
744,lime,config1,0.395911,100000003,252582106,405076,381562,23514,285435,267524,17911,34069,29112,4957,0,0,0,85572,84926,646
745,lime,config1,0.431719,100000003,231632292,2675520,259815,2415705,1680645,15973,1664672,136848,0,136848,0,0,0,858027,243842,614185
746,lime,config1,0.501829,100000002,199271168,3572665,1101164,2471501,2180510,487082,1693428,629124,111284,517840,0,0,0,763031,502798,260233
747,lime,config1,0.231789,100000001,431426112,1984398,259341,1725057,1160250,46924,1113326,340915,10003,330912,0,0,0,483233,202414,280819
748,lime,config1,0.589183,100000000,169726428,1575111,737631,837480,1332848,542335,790513,103773,69004,34769,0,0,0,138490,126292,12198
749,lime,config1,0.129821,100000001,770292788,6966703,2562177,4404526,2413965,546391,1867574,1812772,705140,1107632,0,0,0,2739966,1310646,1429320
750,lime,config1,0.746114,100000003,134027810,1134870,991802,143068,519852,458366,61486,292435,225765,66670,0,0,0,322583,307671,14912
751,lime,config1,0.113381,100000001,881984492,11193237,4831440,6361797,8987736,3476022,5511714,195625,114471,81154,0,0,0,2009876,1240947,768929
752,lime,config1,1.02515,100000001,97546929,381989,52006,329983,315489,2873,312616,3447,1,3446,0,0,0,63053,49132,13921
753,lime,config1,0.284043,100000003,352058988,7007010,3740410,3266600,4052506,1717978,2334528,856730,334193,522537,0,0,0,2097774,1688239,409535
754,lime,config1,1.46844,100000003,68099296,1133161,1030513,102648,790337,732730,57607,47630,14790,32840,0,0,0,295194,282993,12201
755,lime,config1,0.440429,100000003,227051238,2838711,280733,2557978,1956031,14340,1941691,140009,0,140009,0,0,0,742671,266393,476278
756,lime,config1,0.311958,100000000,320556435,2825471,2509757,315714,2094613,1826870,267743,16394,16015,379,0,0,0,714464,666872,47592
757,lime,config1,0.0837042,100000000,1194682493,14619470,7734471,6884999,14276872,7473088,6803784,25874,15661,10213,0,0,0,316724,245722,71002
758,lime,config1,0.581209,100000000,172055020,1490754,448098,1042656,835383,126201,709182,219225,15995,203230,0,0,0,436146,305902,130244
759,lime,config1,0.323188,100000002,309416975,5290136,2687891,2602245,3127269,1368888,1758381,652054,257100,394954,0,0,0,1510813,1061903,448910
760,lime,config1,2.07426,100000001,48209981,1896,9,1887,1706,0,1706,181,0,181,0,0,0,9,9,0
761,lime,config1,0.553295,100000000,180735293,119554,41627,77927,80540,3572,76968,1075,168,907,0,0,0,37939,37887,52
762,lime,config1,0.809725,100000002,123498727,991023,696721,294302,696691,496354,200337,102176,48756,53420,0,0,0,192156,151611,40545
763,lime,config1,1.55528,100000003,64297169,827374,690577,136797,730855,594530,136325,414,406,8,0,0,0,96105,95641,464
764,lime,config1,0.514375,100000003,194410799,2445955,254782,2191173,1321299,1770,1319529,423300,0,423300,0,0,0,701356,253012,448344
765,lime,config2,0.458671,100000000,218021107,1166852,332591,834261,25196,1837,23359,264086,13484,250602,611464,150237,461227,266106,167033,99073
766,lime,config2,0.725215,100000001,137890098,42518,7494,35024,13577,250,13327,3350,10,3340,17694,221,17473,7897,7013,884
767,lime,config2,0.686695,100000001,145625127,5792204,1607660,4184544,415587,13,415574,2473096,522871,1950225,430399,4,430395,2473122,1084772,1388350
768,lime,config2,0.409684,100000000,244090802,157833,98955,58878,70991,60979,10012,11273,5472,5801,50722,9852,40870,24847,22652,2195
769,lime,config2,0.602573,100000000,165955135,5145135,172194,4972941,521910,110450,411460,18,0,18,3245910,10352,3235558,1377297,51392,1325905
770,lime,config2,1.4116,100000003,70841620,833130,145928,687202,26326,10192,16134,201616,8282,193334,401999,3016,398983,203189,124438,78751
771,lime,config2,0.710737,100000000,140699022,5490724,1551721,3939003,390888,63,390825,2345817,502258,1843559,407878,6,407872,2346141,1049394,1296747
772,lime,config2,0.367387,100000000,272192223,8716800,4207460,4509340,2239388,973143,1266245,764923,329104,435819,3551973,1353469,2198504,2160516,1551744,608772
773,lime,config2,1.16068,100000003,86156415,1445979,464034,981945,119000,99960,19040,121981,120916,1065,1076604,114900,961704,128394,128258,136
774,lime,config2,1.02258,100000002,97791804,1574049,544038,1030011,202279,170833,31446,111381,109799,1582,1127230,131114,996116,133159,132292,867
775,lime,config2,0.101301,100000002,987156479,21080361,8370915,12709446,9507911,5171363,4336548,164421,95061,69360,9645264,1982033,7663231,1762765,1122458,640307
776,lime,config2,1.34111,100000002,74564941,631640,303881,327759,35117,7658,27459,152070,75777,76293,288653,72386,216267,155800,148060,7740
777,lime,config2,0.254535,100000000,392872964,4309218,1385227,2923991,1524088,446432,1077656,249588,83338,166250,1529531,148409,1381122,1006011,707048,298963
778,lime,config2,0.614647,100000000,162695124,4606804,959368,3647436,464231,58625,405606,743236,94379,648857,2299511,151068,2148443,1099826,655296,444530
779,lime,config2,0.608786,100000001,164261276,4812548,579868,4232680,462073,36264,425809,126471,96745,29726,2859714,108115,2751599,1364290,338744,1025546
780,lime,config2,0.560567,100000001,178390662,4917136,303535,4613601,1156732,32238,1124494,24,17,7,2233681,86823,2146858,1526699,184457,1342242
781,lime,config2,0.495204,100000001,201937088,4047262,193365,3853897,834773,22516,812257,24,6,18,2172029,85176,2086853,1040436,85667,954769
782,lime,config2,0.372431,100000001,268505909,4666938,2204358,2462580,2187226,1993956,193270,24959,10666,14293,2374384,167933,2206451,80369,31803,48566
783,lime,config2,0.500755,100000001,199698567,479215,286437,192778,108316,62644,45672,72100,39722,32378,138936,47195,91741,159863,136876,22987
784,lime,config2,0.344737,100000000,290076379,12928445,5941705,6986740,5281737,3819910,1461827,0,0,0,6739267,1417967,5321300,907441,703828,203613
785,lime,config2,0.455381,100000003,219596183,3282799,1307702,1975097,1563273,1235242,328031,5220,2345,2875,1697458,64503,1632955,16848,5612,11236
786,lime,config2,0.66287,100000003,150859140,6070127,1692811,4377316,445860,95,445765,2591767,544591,2047176,440505,1,440504,2591995,1148124,1443871
787,lime,config2,0.681322,100000000,146773524,1085932,248332,837600,57086,8516,48570,201474,1282,200192,599248,10747,588501,228124,227787,337
788,lime,config2,0.395657,100000000,252743919,656656,485451,171205,310860,303398,7462,30799,27024,3775,212722,58078,154644,102275,96951,5324
789,lime,config2,0.73087,100000003,136823283,21346119,21107260,238859,165909,121024,44885,10463422,10456832,6590,183300,26399,156901,10533488,10503005,30483
790,lime,config2,0.682833,100000000,146448718,3758472,921173,2837299,402897,79754,323143,463723,173996,289727,2142709,219824,1922885,749143,447599,301544
791,lime,config2,0.886351,100000000,112822100,2346770,2034058,312712,882451,845685,36766,180754,113070,67684,1098703,910754,187949,184862,164549,20313
792,lime,config2,0.468381,100000003,213501417,1173954,344317,829637,30287,1888,28399,265309,13632,251677,611013,148704,462309,267345,180093,87252
793,lime,config2,0.531788,100000000,188044835,3801551,104635,3696916,657129,6361,650768,20,15,5,2132297,32450,2099847,1012105,65809,946296
794,lime,config2,0.482851,100000003,207103369,1111827,315059,796768,27381,2475,24906,245174,17979,227195,593762,165513,428249,245510,129092,116418
795,lime,config2,0.397764,100000003,251405308,635526,466933,168593,295069,287180,7889,30362,27053,3309,206814,54743,152071,103281,97957,5324
796,lime,config2,0.579583,100000003,172537807,3300884,177222,3123662,973198,1878,971320,136847,4,136843,1332750,24060,1308690,858089,151280,706809
797,lime,config2,0.706761,100000001,141490614,3584067,810263,2773804,298968,43298,255670,622457,117253,505204,1899456,131492,1767964,763186,518220,244966
798,lime,config2,0.26411,100000001,378630797,2540814,289472,2251342,647877,67109,580768,277473,28410,249063,1132247,64287,1067960,483217,129666,353551
799,lime,config2,0.89505,100000000,111725658,1795867,625749,1170118,314434,270033,44401,99579,87851,11728,1240440,138482,1101958,141414,129383,12031
800,lime,config2,0.144394,100000001,692551166,8750851,3029308,5721543,1885651,633025,1252626,1828604,775668,1052936,2273825,68900,2204925,2762771,1551715,1211056
801,lime,config2,0.762522,100000003,131143704,1570560,1372562,197998,429853,395842,34011,294158,238603,55555,520580,436990,83590,325969,301127,24842
802,lime,config2,0.118661,100000001,842740166,18783898,7380865,11403033,8477764,3950970,4526794,206418,126098,80320,7991633,1947616,6044017,2108083,1356181,751902
803,lime,config2,1.29916,100000001,76972559,382563,16110,366453,28065,409,27656,3434,0,3434,287830,4430,283400,63234,11271,51963
804,lime,config2,0.355631,100000003,281190471,8735123,4033383,4701740,2233696,944043,1289653,871505,364371,507134,3455015,1227548,2227467,2174907,1497421,677486
805,lime,config2,1.75928,100000000,56841341,1161480,905193,256287,133728,128464,5264,47550,19725,27825,680383,463125,217258,299819,293879,5940
806,lime,config2,0.560719,100000003,178342327,3481387,207415,3273972,1002081,6,1002075,140009,0,140009,1596626,25852,1570774,742671,181557,561114
807,lime,config2,0.324319,100000000,308338779,5223282,3779526,1443756,2121322,1926276,195046,29853,29509,344,2262948,1105558,1157390,809159,718183,90976
808,lime,config2,0.108157,100000000,924578480,26976876,11375104,15601772,11727973,8668734,3059239,27340,16395,10945,14887837,2413129,12474708,333726,276846,56880
809,lime,config2,0.789394,100000000,126679516,1495352,505128,990224,90530,30933,59597,219210,51959,167251,749468,160136,589332,436144,262100,174044
810,lime,config2,0.404487,100000003,247226464,6600756,3078800,3521956,1697449,782639,914810,658489,305494,352995,2684178,926547,1757631,1560640,1064120,496520
811,lime,config2,2.07905,100000001,48098913,2155,10,2145,803,0,803,129,0,129,1200,0,1200,23,10,13
812,lime,config2,0.564937,100000002,177010748,134671,17877,116794,14781,3903,10878,1240,335,905,79544,6312,73232,39106,7327,31779
813,lime,config2,0.91007,100000002,109881608,1373502,997494,376008,396200,340241,55959,104382,37789,66593,675939,483822,192117,196981,135642,61339
814,lime,config2,1.74076,100000000,57446030,865134,194670,670464,110528,89574,20954,413,407,6,655881,48945,606936,98312,55744,42568
815,lime,config2,0.679384,100000003,147192223,2872436,261982,2610454,739370,642,738728,423298,0,423298,1009050,1050,1008000,700718,260290,440428
816,ship++,config1,0.407415,100000000,245449720,1162156,362187,799969,632027,155728,476299,264148,78025,186123,0,0,0,265981,128434,137547
817,ship++,config1,0.723638,100000001,138190642,32513,7872,24641,21583,407,21176,3395,1,3394,0,0,0,7535,7464,71
818,ship++,config1,0.557539,100000001,179359547,5752331,1462598,4289733,806178,39,806139,2473072,381244,2091828,0,0,0,2473081,1081315,1391766
819,ship++,config1,0.40945,100000000,244230268,81693,61811,19882,53416,39658,13758,10648,4526,6122,0,0,0,17629,17627,2
820,ship++,config1,0.347393,100000003,287858374,4687854,808397,3879457,3310981,704445,2606536,20,0,20,0,0,0,1376853,103952,1272901
821,ship++,config1,1.13967,100000003,87744962,789892,120873,669019,401403,95369,306034,194182,906,193276,0,0,0,194307,24598,169709
822,ship++,config1,0.578352,100000000,172905088,5455666,1383869,4071797,763535,151,763384,2345909,381536,1964373,0,0,0,2346222,1002182,1344040
823,ship++,config1,0.286746,100000000,348741003,6993623,3864795,3128828,4167496,1826074,2341422,751803,299023,452780,0,0,0,2074324,1739698,334626
824,ship++,config1,0.909127,100000002,109995615,1399110,1059509,339601,1148253,812861,335392,122689,118840,3849,0,0,0,128168,127808,360
825,ship++,config1,0.757624,100000002,131991579,1449280,998565,450715,1202474,763634,438840,114014,105621,8393,0,0,0,132792,129310,3482
826,ship++,config1,0.092377,100000002,1082521144,12167943,5942250,6225693,10389074,4743298,5645776,150272,89356,60916,0,0,0,1628597,1109596,519001
827,ship++,config1,1.08306,100000002,92331006,613107,286843,326264,304677,113541,191136,151947,75540,76407,0,0,0,156483,97762,58721
828,ship++,config1,0.235264,100000000,425053763,3244349,1276334,1968015,1932956,508374,1424582,328389,92648,235741,0,0,0,983004,675312,307692
829,ship++,config1,0.46426,100000000,215396564,4478789,1157732,3321057,2621613,725426,1896187,760114,100968,659146,0,0,0,1097062,331338,765724
830,ship++,config1,0.369725,100000001,270471596,4564553,1033332,3531221,3073733,650353,2423380,126461,111587,14874,0,0,0,1364359,271392,1092967
831,ship++,config1,0.44501,100000001,224713841,4917103,206960,4710143,3390381,129836,3260545,24,24,0,0,0,0,1526698,77100,1449598
832,ship++,config1,0.347127,100000003,288079330,4047234,256747,3790487,3006773,159025,2847748,24,18,6,0,0,0,1040437,97704,942733
833,ship++,config1,0.368753,100000001,271183892,2613322,2333482,279840,2495344,2235669,259675,37613,21764,15849,0,0,0,80365,76049,4316
834,ship++,config1,0.491518,100000000,203451296,373285,146976,226309,144395,57603,86792,71290,16905,54385,0,0,0,157600,72468,85132
835,ship++,config1,0.397481,100000001,251584589,2498820,1057028,1441792,2298937,857993,1440944,0,0,0,0,0,0,199883,199035,848
836,ship++,config1,0.458131,100000003,218278401,1769070,1357519,411551,1739415,1343553,395862,12908,2664,10244,0,0,0,16747,11302,5445
837,ship++,config1,0.544395,100000003,183690124,6027266,1615754,4411512,843448,150,843298,2591806,443246,2148560,0,0,0,2592012,1172358,1419654
838,ship++,config1,0.429668,100000003,232737604,1058894,130346,928548,632847,48773,584074,201034,793,200241,0,0,0,225013,80780,144233
839,ship++,config1,0.394449,100000000,253517999,411671,390197,21474,296216,280393,15823,32929,27656,5273,0,0,0,82526,82148,378
840,ship++,config1,0.733338,100000003,136362726,21200174,21146043,54131,194764,150674,44090,10471722,10461785,9937,0,0,0,10533688,10533584,104
841,ship++,config1,0.49579,100000000,201698432,3679381,1371664,2307717,2465992,860899,1605093,467655,176417,291238,0,0,0,745734,334348,411386
842,ship++,config1,0.829212,100000000,120596475,1432051,1204523,227528,1067513,938421,129092,180719,99944,80775,0,0,0,183819,166158,17661
843,ship++,config1,0.41499,100000003,240969646,1165598,359497,806101,633144,156006,477138,265372,74669,190703,0,0,0,267082,128822,138260
844,ship++,config1,0.381479,100000001,262137841,3801525,111793,3689732,2789401,95850,2693551,20,20,0,0,0,0,1012104,15923,996181
845,ship++,config1,0.426708,100000003,234352267,1105151,340409,764742,614443,159242,455201,245232,68109,177123,0,0,0,245476,113058,132418
846,ship++,config1,0.395905,100000003,252585594,405075,381489,23586,285435,267547,17888,34069,28822,5247,0,0,0,85571,85120,451
847,ship++,config1,0.433609,100000003,230622283,2675520,63279,2612241,1680645,8754,1671891,136848,10729,126119,0,0,0,858027,43796,814231
848,ship++,config1,0.500905,100000002,199638529,3572660,848567,2724093,2180509,510345,1670164,629125,119411,509714,0,0,0,763026,218811,544215
849,ship++,config1,0.235663,100000001,424335451,1984662,257900,1726762,1160896,107602,1053294,340270,37853,302417,0,0,0,483496,112445,371051
850,ship++,config1,0.614987,100000000,162605059,1575107,834585,740522,1332843,648551,684292,103774,73893,29881,0,0,0,138490,112141,26349
851,ship++,config1,0.12781,100000001,782412594,6966704,2674483,4292221,2413967,482466,1931501,1812772,675678,1137094,0,0,0,2739965,1516339,1223626
852,ship++,config1,0.747117,100000003,133847796,1134878,1001457,133421,519856,461325,58531,292438,222957,69481,0,0,0,322584,317175,5409
853,ship++,config1,0.115683,100000001,864430808,11193221,5134951,6058270,8987785,3670946,5316839,195607,126044,69563,0,0,0,2009829,1337961,671868
854,ship++,config1,1.02647,100000001,97421494,381990,15290,366700,315489,5749,309740,3447,1,3446,0,0,0,63054,9540,53514
855,ship++,config1,0.282747,100000003,353672842,7006976,3690620,3316356,4052503,1707870,2344633,856729,324584,532145,0,0,0,2097744,1658166,439578
856,ship++,config1,1.46183,100000003,68407436,1133161,1046027,87134,790337,732979,57358,47630,19429,28201,0,0,0,295194,293619,1575
857,ship++,config1,0.439855,100000003,227347387,2838711,65423,2773288,1956031,11744,1944287,140009,0,140009,0,0,0,742671,53679,688992
858,ship++,config1,0.316511,100000000,315944818,2825481,2583118,242363,2094627,1859958,234669,16394,16020,374,0,0,0,714460,707140,7320
859,ship++,config1,0.0842952,100000000,1186307554,14619471,7792914,6826557,14276868,7552369,6724499,25870,16683,9187,0,0,0,316733,223862,92871
860,ship++,config1,0.59763,100000000,167327488,1490751,453850,1036901,835382,193605,641777,219225,29373,189852,0,0,0,436144,230872,205272
861,ship++,config1,0.323206,100000002,309400123,5290170,2802245,2487925,3127302,1397329,1729973,652046,259667,392379,0,0,0,1510822,1145249,365573
862,ship++,config1,2.07426,100000001,48209981,1896,9,1887,1706,0,1706,181,0,181,0,0,0,9,9,0
863,ship++,config1,0.553272,100000000,180743000,119555,22851,96704,80540,2977,77563,1075,170,905,0,0,0,37940,19704,18236
864,ship++,config1,0.814798,100000002,122729803,991026,711536,279490,696694,506376,190318,102176,39429,62747,0,0,0,192156,165731,26425
865,ship++,config1,1.48839,100000003,67186477,827374,635569,191805,730855,539655,191200,414,393,21,0,0,0,96105,95521,584
866,ship++,config1,0.516238,100000003,193708972,2445955,76093,2369862,1321299,2008,1319291,423300,6190,417110,0,0,0,701356,67895,633461
867,ship++,config2,0.459738,100000000,217515381,1164143,328708,835435,21813,2230,19583,264086,77223,186863,612139,133932,478207,266105,115323,150782
868,ship++,config2,0.725208,100000001,137891538,42522,7078,35444,13577,394,13183,3352,12,3340,17694,474,17220,7899,6198,1701
869,ship++,config2,0.644475,100000001,155164956,5795689,1429996,4365693,417620,18769,398851,2473085,379327,2093758,431879,24500,407379,2473105,1007400,1465705
870,ship++,config2,0.410569,100000000,243564378,157868,133925,23943,71023,61828,9195,11273,5616,5657,50719,41858,8861,24853,24623,230
871,ship++,config2,0.605996,100000003,165017696,5145129,259559,4885570,521271,123418,397853,18,0,18,3246547,55688,3190859,1377293,80453,1296840
872,ship++,config2,1.42593,100000003,70129580,831574,81450,750124,26104,12387,13717,201312,7867,193445,401372,27623,373749,202786,33573,169213
873,ship++,config2,0.666024,100000000,150144710,5492423,1423446,4068977,391711,16147,375564,2345791,367579,1978212,408804,20837,387967,2346117,1018883,1327234
874,ship++,config2,0.380156,100000000,263049882,8713207,4834714,3878493,2236195,1108237,1127958,764923,279289,485634,3551620,1644796,1906824,2160469,1802392,358077
875,ship++,config2,1.22611,100000003,81559083,1445925,852474,593451,118929,100152,18777,121987,120565,1422,1076613,503569,573044,128396,128188,208
876,ship++,config2,1.0509,100000000,95156247,1574050,845585,728465,202239,167805,34434,111350,109678,1672,1127305,437455,689850,133156,130647,2509
877,ship++,config2,0.109471,100000002,913487103,21078336,9739059,11339277,9505605,5900037,3605568,164364,54327,110037,9645416,2294901,7350515,1762951,1489794,273157
878,ship++,config2,1.3594,100000002,73562073,631944,293183,338761,37118,23559,13559,152071,75869,76202,286948,94518,192430,155807,99237,56570
879,ship++,config2,0.254535,100000000,392873845,4309315,1381227,2928088,1523184,448690,1074494,250330,90964,159366,1529764,181507,1348257,1006037,660066,345971
880,ship++,config2,0.638917,100000000,156514954,4600420,1102936,3497484,466321,132181,334140,742543,96559,645984,2291204,520121,1771083,1100352,354075,746277
881,ship++,config2,0.608998,100000000,164204084,4812831,572426,4240405,461872,41233,420639,126472,117199,9273,2860192,140622,2719570,1364295,273372,1090923
882,ship++,config2,0.556147,100000003,179808447,4917133,277801,4639332,1164870,56105,1108765,24,24,0,2225541,96008,2129533,1526698,125664,1401034
883,ship++,config2,0.483547,100000001,206805149,4047262,232877,3814385,834918,38403,796515,24,14,10,2171884,97375,2074509,1040436,97085,943351
884,ship++,config2,0.375,100000001,266666454,4665097,2426296,2238801,2183334,2036634,146700,24960,12127,12833,2376434,314172,2062262,80369,63363,17006
885,ship++,config2,0.499571,100000001,200171871,479224,273344,205880,108311,59367,48944,72099,33509,38590,138954,56632,82322,159860,123836,36024
886,ship++,config2,0.446024,100000000,224203226,13010450,10700616,2309834,5289809,4386875,902934,0,0,0,6807370,5404137,1403233,913271,909604,3667
887,ship++,config2,0.462523,100000003,216205526,3283115,1541325,1741790,1562809,1361130,201679,5220,2741,2479,1698238,169091,1529147,16848,8363,8485
888,ship++,config2,0.616574,100000003,162186465,6074193,1520322,4553871,448317,21137,427180,2591719,358290,2233429,442215,25973,416242,2591942,1114922,1477020
889,ship++,config2,0.682236,100000000,146576829,1089043,142070,946973,57702,8763,48939,201523,1450,200073,601299,48455,552844,228519,83402,145117
890,ship++,config2,0.397483,100000000,251582829,656700,613021,43679,310902,302790,8112,30806,26524,4282,212712,182047,30665,102280,101660,620
891,ship++,config2,0.742163,100000003,134741244,21346126,21272534,73592,165897,131122,34775,10463422,10457724,5698,183319,150375,32944,10533488,10533313,175
892,ship++,config2,0.708181,100000000,141206912,3757675,1204734,2552941,404256,120263,283993,463735,173968,289767,2140512,576927,1563585,749172,333576,415596
893,ship++,config2,0.897025,100000000,111479670,2346441,2092979,253462,882464,863221,19243,180703,105406,75297,1098454,957184,141270,184820,167168,17652
894,ship++,config2,0.469863,100000003,212827933,1168912,336200,832712,25434,2619,22815,265309,76022,189287,610823,140906,469917,267346,116653,150693
895,ship++,config2,0.520073,100000000,192280838,3801551,128689,3672862,656085,37733,618352,20,20,0,2133341,74777,2058564,1012105,16159,995946
896,ship++,config2,0.48448,100000003,206406980,1107570,333504,774066,23189,3655,19534,245174,65959,179215,593697,160809,432888,245510,103081,142429
897,ship++,config2,0.399014,100000003,250617986,635548,577296,58252,295071,285191,9880,30364,25996,4368,206830,164086,42744,103283,102023,1260
898,ship++,config2,0.580286,100000003,172328889,3300884,85178,3215706,970637,247,970390,136847,15324,121523,1335311,10425,1324886,858089,59182,798907
899,ship++,config2,0.725108,100000001,137910431,3583103,723904,2859199,296033,52400,243633,622472,116543,505929,1901182,312635,1588547,763416,242326,521090
900,ship++,config2,0.263637,100000001,379309646,2541250,354548,2186702,647366,67150,580216,278136,37328,240808,1132099,90844,1041255,483649,159226,324423
901,ship++,config2,0.87655,100000000,114083620,1795726,719361,1076365,315537,203342,112195,99618,76610,23008,1239151,312440,926711,141420,126969,14451
902,ship++,config2,0.137706,100000001,726185777,8753188,2592851,6160337,1888752,476887,1411865,1828652,392063,1436589,2272949,186432,2086517,2762835,1537469,1225366
903,ship++,config2,0.770129,100000003,129848415,1571350,1425696,145654,429701,407154,22547,294157,234215,59942,521520,465930,55590,325972,318397,7575
904,ship++,config2,0.121114,100000001,825666909,18753873,8245361,10508512,8469215,4418327,4050888,206411,69636,136775,7970737,2096962,5873775,2107510,1660436,447074
905,ship++,config2,1.29397,100000001,77281723,382567,18343,364224,27952,435,27517,3434,3,3431,287945,4522,283423,63236,13383,49853
906,ship++,config2,0.364942,100000003,274016442,8729980,4579977,4150003,2230332,1046078,1184254,871525,313872,557653,3453182,1500826,1952356,2174941,1719201,455740
907,ship++,config2,1.81126,100000000,55210162,1161496,1042479,119017,133703,127372,6331,47550,19676,27874,680419,597536,82883,299824,297895,1929
908,ship++,config2,0.557498,100000003,179372842,3481389,61679,3419710,1002050,47,1002003,140009,0,140009,1596659,9770,1586889,742671,51862,690809
909,ship++,config2,0.339605,100000000,294459385,5227568,4923231,304337,2121357,1999001,122356,29853,29575,278,2267189,2096483,170706,809169,798172,10997
910,ship++,config2,0.123508,100000000,809664665,26953129,13364842,13588287,11715486,9849852,1865634,27352,10744,16608,14876576,3239101,11637475,333715,265145,68570
911,ship++,config2,0.781237,100000000,128002049,1495355,459208,1036147,89292,24842,64450,219210,35964,183246,750709,155929,594780,436144,242473,193671
912,ship++,config2,0.404137,100000003,247440895,6595598,3294400,3301198,1694362,772505,921857,658485,239228,419257,2682107,1101600,1580507,1560644,1181067,379577
913,ship++,config2,2.07905,100000001,48098913,2155,25,2130,803,0,803,129,0,129,1200,2,1198,23,23,0
914,ship++,config2,0.56516,100000002,176941144,134607,35782,98825,14825,4243,10582,1239,334,905,79460,9733,69727,39083,21472,17611
915,ship++,config2,0.915536,100000002,109225596,1373536,1062435,311101,396214,349668,46546,104382,43821,60561,675958,513485,162473,196982,155461,41521
916,ship++,config2,1.96954,100000000,50773152,865121,568545,296576,110526,92845,17681,417,406,11,655866,382476,273390,98312,92818,5494
917,ship++,config2,0.678674,100000003,147346064,2872436,74643,2797793,739080,101,738979,423298,7234,416064,1009340,1777,1007563,700718,65531,635187
918,ship++_shctr_5,config1,0.407352,100000000,245487953,1162156,361393,800763,632027,155720,476307,264148,77545,186603,0,0,0,265981,128128,137853
919,ship++_shctr_5,config1,0.723638,100000001,138190642,32513,7872,24641,21583,407,21176,3395,1,3394,0,0,0,7535,7464,71
920,ship++_shctr_5,config1,0.562508,100000001,177775182,5752317,1508759,4243558,806178,7,806171,2473064,411945,2061119,0,0,0,2473075,1096807,1376268
921,ship++_shctr_5,config1,0.40945,100000000,244230268,81693,61811,19882,53416,39658,13758,10648,4526,6122,0,0,0,17629,17627,2
922,ship++_shctr_5,config1,0.347559,100000003,287720543,4687866,808715,3879151,3310993,704105,2606888,20,0,20,0,0,0,1376853,104610,1272243
923,ship++_shctr_5,config1,1.13941,100000003,87764455,789891,120539,669352,401404,95099,306305,194181,905,193276,0,0,0,194306,24535,169771
924,ship++_shctr_5,config1,0.590382,100000000,169381931,5455667,1554901,3900766,763534,113,763421,2345912,471345,1874567,0,0,0,2346221,1083443,1262778
925,ship++_shctr_5,config1,0.286635,100000000,348875581,6993607,3870182,3123425,4167491,1831208,2336283,751805,302130,449675,0,0,0,2074311,1736844,337467
926,ship++_shctr_5,config1,0.917387,100000002,109005296,1399111,1073222,325889,1148254,827931,320323,122689,117755,4934,0,0,0,128168,127536,632
927,ship++_shctr_5,config1,0.751873,100000002,133001265,1449244,980208,469036,1202440,741349,461091,114012,108099,5913,0,0,0,132792,130760,2032
928,ship++_shctr_5,config1,0.0922318,100000002,1084224271,12167935,5934180,6233755,10389075,4733437,5655638,150276,90194,60082,0,0,0,1628584,1110549,518035
929,ship++_shctr_5,config1,1.08291,100000002,92343356,613111,286684,326427,304677,113382,191295,151947,75550,76397,0,0,0,156487,97752,58735
930,ship++_shctr_5,config1,0.234537,100000000,426371558,3244329,1278472,1965857,1933247,501209,1432038,328092,97256,230836,0,0,0,982990,680007,302983
931,ship++_shctr_5,config1,0.463877,100000000,215574413,4478635,1140652,3337983,2621558,717339,1904219,760153,99388,660765,0,0,0,1096924,323925,772999
932,ship++_shctr_5,config1,0.369751,100000001,270452138,4564556,1036813,3527743,3073735,653628,2420107,126461,111176,15285,0,0,0,1364360,272009,1092351
933,ship++_shctr_5,config1,0.444999,100000001,224719425,4917103,206635,4710468,3390381,129635,3260746,24,24,0,0,0,0,1526698,76976,1449722
934,ship++_shctr_5,config1,0.347156,100000003,288054710,4047234,257381,3789853,3006773,159726,2847047,24,18,6,0,0,0,1040437,97637,942800
935,ship++_shctr_5,config1,0.369044,100000001,270970185,2613321,2339103,274218,2495346,2241818,253528,37610,21746,15864,0,0,0,80365,75539,4826
936,ship++_shctr_5,config1,0.490939,100000000,203691256,373285,142116,231169,144395,55743,88652,71290,17015,54275,0,0,0,157600,69358,88242
937,ship++_shctr_5,config1,0.396682,100000001,252090942,2496547,1048893,1447654,2297414,850729,1446685,0,0,0,0,0,0,199133,198164,969
938,ship++_shctr_5,config1,0.450643,100000003,221904985,1769069,1293969,475100,1739414,1279381,460033,12908,2743,10165,0,0,0,16747,11845,4902
939,ship++_shctr_5,config1,0.543002,100000003,184161274,6027291,1583218,4444073,843448,145,843303,2591816,419564,2172252,0,0,0,2592027,1163509,1428518
940,ship++_shctr_5,config1,0.429795,100000003,232669127,1058894,131025,927869,632847,49426,583421,201034,793,200241,0,0,0,225013,80806,144207
941,ship++_shctr_5,config1,0.394417,100000000,253538579,411671,390017,21654,296216,280223,15993,32929,27660,5269,0,0,0,82526,82134,392
942,ship++_shctr_5,config1,0.733277,100000003,136374172,21200174,21146035,54139,194764,150667,44097,10471722,10461785,9937,0,0,0,10533688,10533583,105
943,ship++_shctr_5,config1,0.497303,100000000,201084501,3679349,1381762,2297587,2465984,872839,1593145,467647,175586,292061,0,0,0,745718,333337,412381
